1.114494444444444482e-01	0.000000000000000000e+00
2.488405555555555648e-01	3.225806451612903136e-02
3.460447222222222119e-01	6.451612903225806273e-02
5.068905555555556219e-01	9.677419354838709409e-02
6.565227777777777884e-01	1.290322580645161255e-01
6.644550000000000178e-01	1.612903225806451568e-01
1.291305833333333375e+00	1.935483870967741882e-01
1.336337222222222287e+00	2.258064516129032195e-01
1.823178888888888904e+00	2.580645161290322509e-01
4.104794166666666300e+00	2.903225806451612545e-01
6.195428333333333981e+00	3.225806451612903136e-01
1.024200388888888824e+01	3.548387096774193727e-01
1.024634805555555594e+01	3.870967741935483764e-01
1.080266305555555562e+01	4.193548387096773800e-01
1.299917944444444551e+01	4.516129032258064391e-01
2.132407972222222270e+01	4.838709677419354982e-01
2.401101361111111387e+01	5.161290322580645018e-01
2.401686111111111188e+01	5.483870967741935054e-01
2.401728472222222521e+01	5.806451612903225090e-01
2.401877888888889245e+01	6.129032258064516236e-01
2.402060805555555589e+01	6.451612903225806273e-01
2.402222611111110950e+01	6.774193548387096309e-01
2.402448527777777798e+01	7.096774193548387455e-01
2.420612111111110920e+01	7.419354838709677491e-01
2.420999527777777516e+01	7.741935483870967527e-01
2.421473861111110892e+01	8.064516129032257563e-01
2.422076194444444397e+01	8.387096774193547599e-01
2.457137166666666417e+01	8.709677419354838745e-01
2.457288722222222077e+01	9.032258064516128782e-01
2.470246194444444399e+01	9.354838709677418818e-01
2.470821027777777701e+01	9.677419354838709964e-01
2.470971972222222135e+01	1.000000000000000000e+00
